code,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,
1,-0.0426253591731157,0.031308104548488494,0.02546524783417353,0.03863402017552932,-0.02524534807947229,-0.04986437157988615,0.004236491554042323,-0.006655168268461811,-0.004499950379852981,-0.013287689905747715,-0.012299614511171179,-0.026440428864273717,-0.002779069355682523,-0.02003014134614938,-0.02765620502570795,-0.05479724793251211,-0.042855196339665294,-0.07564110842754991,-0.07874275359994186,-0.05371846534519498,-0.0026856779766855,-0.029197323142800245,-0.03817343649611599,-0.06112133843585784,-0.07184295395941599,-0.04999673249355317,-0.026009766389578838,-0.013486733876230068,-0.02241894304821278,-0.04229167585739167,-0.05510629867251878,-0.06456797642328092,0.025188310333031632,0.0023612978229940133,-0.008527462821686245,-0.05196083672123355,-0.024801251905816946,0.019527160184751494,0.01737556064882268,0.06391476387177246,0.006169908251279258,0.01966211171075152,0.017422571348015482,0.004526547184226647,0.03321720906607142,0.04430600778120565,0.04426525010675951,0.0733782406470023,
2,0.05883766181397208,0.06754988612961046,0.07462095103304936,-0.07058091684533054,0.06580063397986274,0.016524177561396704,0.031890999105228655,0.02544616167968254,-0.04418440195483636,-0.04309441097262631,-0.036530896348588894,-0.03576305775413421,-0.029796332662699605,-0.056310393174516624,-0.0731177550755845,-0.13625417776684406,-0.00021193138821210857,0.037964006994611985,0.016909796421117698,0.0010959135462598416,0.013620116403527753,0.04092686871704744,0.07503410536443612,0.09792242002783876,0.09329425112145631,0.03776749284721186,0.06121389130034422,0.03636818276335095,0.05677256199850684,0.02865827635202678,0.03957883983422464,0.013334078422584265,-0.03736277666397305,-0.02401242037017185,-0.019451066906079208,-0.07913223975872878,-0.0508052980217254,-0.014582641560497583,0.009212922523539927,-0.038960465661446744,-0.04303125912753654,-0.019432832147120476,-0.009484082655607767,-0.02238716249285832,-0.05308213313908069,-0.024109279717596847,0.030322233282911136,-0.07364241237783958,
6,-0.015106846553584536,-0.003038134397216159,-0.010445043409018383,-0.10581224870435085,-0.09755840622756656,-0.050271089372609906,0.0326186557258622,0.02539002329506129,0.05341647956322754,0.04416874662543261,0.027002568270669443,-0.011073555220852288,0.0040670214443310065,-0.00819302094194454,-0.02197975622115831,0.008235189773952638,-0.045548084271367334,-0.0276561014729347,-0.07985711383303322,-0.033899210993355855,-0.040923950005955036,0.056665554451531076,0.0484857770349065,0.07970154923243888,0.054074336165142754,0.04505358198255224,0.061758424399046705,0.03181112708554365,0.022456811969244594,0.008183399468638802,0.010497038699975474,-0.01848302904990358,0.0043257809053652944,-0.009806666399824158,-0.05156521052309025,-0.07093593968598301,-0.05661953567248579,-0.05803302092600091,-0.050330418356926636,-0.10223240358203926,-0.08623043481719649,-0.04224800896051228,-0.04029832513728859,-0.011060825835743509,-0.016675731314220968,-0.006407106970518301,0.04254586077644817,0.0790209633825785,
8,0.014777439829841598,0.02459440740704374,-0.014044331404315772,-0.0751110015003046,-0.047317972192211476,0.024578628175200547,0.045832485194318526,0.0209839676402238,0.021696494976294473,-0.027775715386593333,0.027457897338934178,-0.003348286095584265,-0.0453257357519235,-0.042827039134657935,-0.031184010827254097,-0.07811779865793853,-0.002757781232951834,0.041286511315266575,0.037090396871283016,-0.06390164908087412,-0.05428404510050549,-0.009289433560361987,0.019161479008494964,0.02983661547348017,0.033889647360760444,0.003114080713990863,0.029975573511421418,0.03430512926976939,0.039292193355432936,0.005636809848149644,-0.012126219601998205,0.02454430476285588,0.01054537949128358,-0.042367229612700445,-0.0110028054116381,0.004489908601864498,-0.10224167984995412,-0.06490053956830288,-0.07292779411080923,-0.07585912957116514,-0.10170778050946713,-0.09135062865544091,-0.09063554630412915,-0.07793795198711202,-0.03743585211636978,-0.0063760947840177384,-0.06142353499169797,-0.10877031330422231,
9,-0.03729748732645112,0.030304469272832646,0.11987606663640582,0.1036525150280812,0.030702715218010435,0.04355762652624762,0.0867722692137291,0.04487588228241127,-0.023976626287709878,-0.018648999832901126,0.02612703753934147,0.00032957910746805354,0.06813220737541263,0.0025974762871086143,0.03351646473537023,-0.03455908757190168,0.04174259752566724,0.06193303117023884,0.02686616521255552,-0.02665954427206337,0.005470070479301252,0.06899192460356379,0.07821537491015629,0.030292928720449683,0.012251260165046659,-0.03486248446029343,0.06956090716380706,-0.0009528521329743474,-0.0006580699807449651,0.04300256095407936,-0.14688284139262714,-0.07399378373623253,-0.04631025498561772,-0.07503995352795438,0.05361793507295379,0.101925354722215,0.07203298989855056,0.03168378212031287,0.03968831162587769,-0.029231883306558543,-0.0364265015391019,0.004670158900438077,-0.0018845185467534324,-0.028968212746591362,-0.02716433084098421,-0.016005990244812574,0.013270884276344914,0.03824226158321523,
11,0.07514158704166886,0.018170442023091773,0.004212291273324448,-0.0012357872215067196,0.011680776232331545,0.028714319257611427,0.04180753620164161,-0.041011460169678396,-0.17017966121941952,-0.149785079174505,-0.13268453727860896,-0.12477814650892842,-0.07145885449359808,-0.08501292305461397,-0.07417035256935964,-0.07145668374379968,-0.01594739216038152,0.014531302156345202,-0.18084644237742392,-0.16355615897776324,-0.1852847328204585,-0.007583851160199915,0.12174393445529491,0.14715910493200626,0.06573472971004346,0.09415576335417859,0.11210952101299998,0.06487583467762817,0.0410152150757343,0.06431388447044686,0.022561994429489394,0.030496928578414927,0.037116200659190426,0.039436613311942585,0.007672117359308117,-0.00028392341364389187,0.04973161811744042,0.01701786721916984,0.017115403302500595,0.023928677220800852,0.024598079684586743,0.0740034190040691,0.04976710366573621,0.05097706730856642,0.0461964038035675,0.03834344338696504,0.07976885160885477,0.0859842851738011,
12,0.05690039024727171,0.029119263753175487,0.02619406759692465,0.058314481877734685,0.07672507182741156,0.0673187422434536,0.07142749187570466,0.050352826656579114,0.045967210067271266,0.028798334462944497,0.02450629674410873,0.014730928648182597,0.022553227925460863,0.05269573245531641,0.014937303549919713,0.055911593337707635,0.053307929903706926,0.06691617156565459,0.055511537539763706,0.09823635698348514,0.15701478055834786,0.14227049204001302,0.15418513151863478,0.1532573919497655,0.1587923013326724,0.15211074421062198,0.11822570758082564,0.07602688818202614,0.02304183147424079,0.02547722464302452,0.030484598903037063,0.017659921560358352,0.03673414994149611,0.044727383396649355,-0.08217031593792716,-0.09453179178733663,-0.05812229389134239,0.025281417184030423,0.018383694172003782,-0.015167904694949743,-0.05276883219083376,-0.060578272928006716,-0.040057325912209465,-0.050412465736815425,-0.06553683882404958,-0.05393706495504827,-0.008994821722759857,-0.002828599559300317,
14,0.1443997031844027,0.21152865666730908,0.13556341189520615,0.41109630946355,0.15670416742087118,0.11683056625353556,0.15455913907580204,0.12348353047874372,0.06354908827167004,0.07696452627239947,0.09809236395568567,0.07245294381327709,0.03988538111558902,0.026353311482845646,0.027853465121412062,0.05685854974383506,0.04388843765707456,0.05469413487376025,-0.058481250141248005,-0.023172414392256646,0.06016495697893928,0.06967583569032908,0.13848470828111956,0.14049729809877914,0.13967847143966572,0.07099288815519281,0.055003259936109085,0.04793960823527135,0.022100553873687777,-0.0006890903144923218,0.005541168468564375,-0.019993095287558754,-0.04430468111581697,-0.03307950366806094,-0.0573369683274955,-0.08984689724666743,-0.12068148317241838,-0.09128650536029032,-0.08100242455773392,-0.09449900789048021,-0.04594346471362411,-0.09807970001067833,-0.06600383064085948,-0.03277320094248585,-0.020797869154869593,-0.02959992855563746,0.004152342614193608,0.01742149606616112,
16,-0.07509246185990326,-0.017117586234936973,-0.002476514583555297,-0.07605303515972894,-0.04904890286230773,0.02380589888440226,0.004455126606832392,0.01964771007831194,0.03781313099729289,0.0162038345663411,0.023985131395344597,-0.0009688764711993769,0.014525535701554798,0.007753500217179035,0.23529986894724678,-0.02371942234353207,-0.0669001843957782,-0.09949788152900739,-0.030100167656438855,-0.09472000327860794,-0.12131628623672062,-0.07199161573932933,-0.030013534998742288,-0.030012322790278264,-0.05532516876842752,-0.07225032232323254,-0.11641373108721025,-0.07324693996990694,-0.08075318959225117,-0.05704906168697417,-0.07260998813520486,-0.05232594315966224,-0.10232135402384364,-0.03679510887376554,0.010699856798276515,-0.07655969953695921,-0.06244292326006942,0.01528043943280587,0.015323078322044846,-0.04857412202412502,-0.05963299404939938,-0.06532957807964863,-0.10120094180292664,-0.04045285325935753,-0.05268293499821311,0.003976698769596531,0.034029487741108755,0.004193340225968886,
19,0.08163913842928686,0.06786928405775428,0.06644853257914336,0.05103234927693966,0.03846446878425099,0.06742161587783042,0.07451393973369094,0.05273742813543216,0.021947607694971644,0.014172852093509547,0.034865458343808144,0.03145519496918067,0.027649341676182618,0.0318623932558774,0.017634992608569756,-0.04432020667180036,0.011364147692882397,-0.0005116900702832761,0.001131904587346467,0.058963618265471994,0.0885459248498087,0.06552150386273937,0.048925255730193025,0.07578715320745978,0.04819019056224764,0.007347377131588789,-0.00184255852946866,-0.008353404170047835,-0.08677201551003204,-0.09466643184299184,-0.07448295198258119,-0.08953199067143353,-0.06144043958876811,-0.056094006205526126,-0.03702618207701826,-0.05766418195843492,-0.06943977412643203,-0.025364134618091956,-0.12420775819153948,-0.04915492208801404,-0.007967752284579702,-0.06705604607418678,0.0016811023896465913,-0.0187114966166742,0.04794431531388648,0.062310309817072994,0.02506359575969188,0.0035548722063190414,
