股票代码_Stkcd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_tmv_h,
"000908",2018-12-28,"1.2725"
"000908",2019-01-31,"1.2724"
"000908",2019-02-28,"1.2727"
"000908",2019-03-29,"1.2732"
"000908",2019-04-30,"1.2739"
"000908",2019-05-31,"1.2763"
"000908",2019-06-28,"1.2766"
"000908",2019-07-31,"1.2771"
"000908",2019-08-30,"1.2772"
"000908",2019-09-30,"1.2772"
"000908",2019-10-31,"1.2769"
"000908",2019-11-29,"1.2772"
"000908",2019-12-31,"1.2741"
"000908",2020-01-23,"1.2736"
"000908",2020-02-28,"1.2732"
"000908",2020-03-31,"1.2655"
"000908",2020-04-30,"1.2680"
"000908",2020-05-29,"1.2680"
"000908",2020-06-30,"1.2670"
"000908",2020-07-31,"1.2954"
"000908",2020-08-31,"1.2950"
"000908",2020-09-30,"1.2943"
"000908",2020-10-30,"1.2939"
"000908",2020-11-30,"1.2939"
"000908",2020-12-31,"1.2926"
"000908",2021-01-29,"1.2937"
"000908",2021-02-26,"1.2919"
"000908",2021-03-31,"1.2898"
"000908",2021-04-30,"1.2964"
"000908",2021-05-31,"1.2943"
"000908",2021-06-30,"1.2931"
"000908",2021-07-30,"1.2925"
"000908",2021-08-31,"1.2916"
"000908",2021-09-30,"1.2912"
"000908",2021-10-29,"1.2915"
"000908",2021-11-30,"1.2912"
"000908",2021-12-31,"1.2909"
"000908",2022-01-28,"1.2895"
"000908",2022-02-28,"1.2896"
"000908",2022-03-31,"1.2812"
"000908",2022-04-29,"1.2890"
"000908",2022-05-31,"1.2882"
"000908",2022-06-30,"1.2836"
"000908",2022-07-29,"1.2838"
"000908",2022-08-31,"1.2836"
"000908",2022-09-30,"1.2802"
"000908",2022-10-31,"1.2791"
"000908",2022-11-30,"1.2796"
"000908",2022-12-30,"1.2813"
"000909",2001-01-19,"0.6692"
"000909",2001-02-28,"0.7079"
"000909",2001-03-30,"0.7304"
"000909",2001-04-30,"0.7215"
"000909",2001-05-31,"0.7217"
"000909",2001-06-29,"0.7188"
"000909",2001-07-31,"0.7289"
"000909",2001-08-31,"0.7271"
"000909",2001-09-28,"0.7228"
"000909",2001-10-31,"0.7342"
"000909",2001-11-30,"0.7373"
"000909",2001-12-31,"0.7485"
"000909",2002-01-31,"0.7943"
"000909",2002-02-28,"0.8034"
"000909",2002-03-29,"0.8057"
"000909",2002-04-30,"0.8082"
"000909",2002-05-31,"0.7850"
"000909",2002-06-28,"0.7886"
"000909",2002-07-31,"0.7897"
"000909",2002-08-30,"0.7897"
"000909",2002-09-27,"0.7926"
"000909",2002-10-31,"0.7968"
"000909",2002-11-29,"0.8013"
"000909",2002-12-31,"0.8042"
"000909",2003-01-29,"0.8265"
"000909",2003-02-28,"0.8269"
"000909",2003-03-31,"0.8311"
"000909",2003-04-30,"0.8277"
"000909",2003-05-30,"0.8281"
"000909",2003-06-30,"0.8294"
"000909",2003-07-31,"0.8230"
"000909",2003-08-29,"0.8269"
"000909",2003-09-30,"0.8343"
"000909",2003-10-31,"0.8405"
"000909",2003-11-28,"0.8430"
"000909",2003-12-31,"0.8388"
"000909",2004-01-30,"0.8577"
"000909",2004-02-27,"0.8783"
"000909",2004-03-31,"0.8835"
"000909",2004-04-30,"0.8682"
"000909",2004-05-31,"0.8633"
"000909",2004-06-29,"0.8722"
"000909",2004-07-30,"0.8734"
"000909",2004-08-31,"0.8814"
"000909",2004-09-30,"0.8751"
"000909",2004-10-29,"0.8672"
"000909",2004-11-30,"0.8704"
"000909",2004-12-31,"0.8766"
"000909",2005-01-31,"0.8718"
"000909",2005-02-28,"0.8709"
"000909",2005-03-31,"0.8890"
"000909",2005-04-29,"0.8891"
"000909",2005-05-31,"0.8819"
"000909",2005-06-30,"0.8820"
"000909",2005-07-29,"0.8864"
"000909",2005-08-31,"0.9149"
"000909",2005-09-30,"0.9143"
"000909",2005-10-31,"0.9192"
"000909",2005-11-25,"0.9151"
"000909",2005-12-15,"0.9126"
"000909",2006-01-25,"0.8708"
"000909",2006-02-28,"0.8691"
"000909",2006-03-31,"0.8692"
"000909",2006-04-28,"0.8428"
"000909",2006-05-31,"0.8929"
"000909",2006-06-30,"0.8967"
"000909",2006-07-31,"0.9101"
"000909",2006-08-31,"0.9114"
"000909",2006-09-29,"0.9100"
