股票代码_Stkcd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_tmv_h,
"300436",2022-02-28,"2.8779"
"300436",2022-03-31,"2.8047"
"300436",2022-04-29,"2.7626"
"300436",2022-05-31,"2.7104"
"300436",2022-06-30,"2.6272"
"300436",2022-07-29,"2.6289"
"300436",2022-08-31,"2.6291"
"300436",2022-09-30,"2.6058"
"300436",2022-10-31,"2.6051"
"300436",2022-11-30,"2.6329"
"300436",2022-12-30,"2.6371"
"300437",2016-05-31,"8.4315"
"300437",2016-06-30,"8.2015"
"300437",2016-07-29,"8.2345"
"300437",2016-08-31,"8.0758"
"300437",2016-09-30,"8.1070"
"300437",2016-10-31,"8.0604"
"300437",2016-11-30,"8.0160"
"300437",2016-12-30,"7.9704"
"300437",2017-01-26,"7.9849"
"300437",2017-02-28,"7.8939"
"300437",2017-03-31,"7.9085"
"300437",2017-04-28,"7.9134"
"300437",2017-05-31,"7.8552"
"300437",2017-06-30,"7.6589"
"300437",2017-07-31,"7.6668"
"300437",2017-08-31,"7.6164"
"300437",2017-09-29,"7.5837"
"300437",2017-11-30,"7.5605"
"300437",2017-12-29,"7.5628"
"300437",2018-01-31,"7.5701"
"300437",2018-02-28,"7.5388"
"300437",2018-03-30,"7.5224"
"300437",2018-04-27,"7.4483"
"300437",2018-05-31,"7.4532"
"300437",2018-06-29,"7.2166"
"300437",2018-07-31,"7.2209"
"300437",2018-08-31,"7.1189"
"300437",2018-09-28,"7.1196"
"300437",2018-10-31,"6.9110"
"300437",2018-11-30,"6.8255"
"300437",2018-12-28,"6.7950"
"300437",2019-01-31,"6.7859"
"300437",2019-02-28,"5.7118"
"300437",2019-03-29,"5.4913"
"300437",2019-04-30,"5.5024"
"300437",2019-05-31,"5.4669"
"300437",2019-06-28,"5.4503"
"300437",2019-07-31,"5.4473"
"300437",2019-08-30,"5.4455"
"300437",2019-09-30,"5.4411"
"300437",2019-10-31,"5.4287"
"300437",2019-11-29,"5.4315"
"300437",2019-12-31,"5.2911"
"300437",2020-01-23,"5.2769"
"300437",2020-02-28,"5.2697"
"300437",2020-03-31,"5.2176"
"300437",2020-04-30,"5.1544"
"300437",2020-05-29,"5.1490"
"300437",2020-06-30,"4.9642"
"300437",2020-07-31,"4.6675"
"300437",2020-08-31,"4.6664"
"300437",2020-09-30,"4.6076"
"300437",2020-10-30,"4.6008"
"300437",2020-11-30,"4.5876"
"300437",2020-12-31,"4.5673"
"300437",2021-01-29,"4.5709"
"300437",2021-02-26,"4.5665"
"300437",2021-03-31,"4.5546"
"300437",2021-04-30,"4.5352"
"300437",2021-05-31,"4.5195"
"300437",2021-06-30,"4.5152"
"300437",2021-07-30,"4.5089"
"300437",2021-08-31,"4.5087"
"300437",2021-09-30,"4.4638"
"300437",2021-10-29,"4.4649"
"300437",2021-11-30,"4.4500"
"300437",2021-12-31,"4.4484"
"300437",2022-01-28,"4.3914"
"300437",2022-02-28,"4.3970"
"300437",2022-03-31,"4.3506"
"300437",2022-04-29,"4.2844"
"300437",2022-05-31,"4.2288"
"300437",2022-06-30,"4.1578"
"300437",2022-07-29,"4.1592"
"300437",2022-08-31,"4.1648"
"300437",2022-09-30,"4.1357"
"300437",2022-10-31,"4.1369"
"300437",2022-11-30,"4.1177"
"300437",2022-12-30,"4.1229"
"300438",2016-05-31,"5.2767"
"300438",2016-06-30,"5.1822"
"300438",2016-07-29,"5.2180"
"300438",2016-08-31,"5.1432"
"300438",2016-09-30,"5.1674"
"300438",2016-10-31,"5.1463"
"300438",2016-11-30,"5.1334"
"300438",2016-12-30,"5.1386"
"300438",2017-01-26,"5.1464"
"300438",2017-02-23,"5.1111"
"300438",2017-03-31,"5.1234"
"300438",2017-04-28,"5.1345"
"300438",2017-05-31,"5.1421"
"300438",2017-06-30,"5.0654"
"300438",2017-07-31,"5.0635"
"300438",2017-08-31,"5.0306"
"300438",2017-09-29,"5.0234"
"300438",2017-10-31,"5.0226"
"300438",2017-11-30,"5.0137"
"300438",2017-12-29,"5.0157"
"300438",2018-01-31,"5.0239"
"300438",2018-02-28,"5.0152"
"300438",2018-03-30,"5.0036"
"300438",2018-04-27,"4.9922"
"300438",2018-05-31,"4.9956"
"300438",2018-06-29,"4.9209"
"300438",2018-07-31,"4.9236"
"300438",2018-08-31,"4.8881"
"300438",2018-09-28,"4.8888"
"300438",2018-10-31,"4.7810"
"300438",2018-11-30,"4.7531"
"300438",2018-12-28,"4.7418"
"300438",2019-01-31,"4.7336"
"300438",2019-02-28,"4.2456"
"300438",2019-03-29,"4.1604"
"300438",2019-04-30,"4.1760"
"300438",2019-05-31,"4.1638"
"300438",2019-06-28,"4.1519"
"300438",2019-07-31,"4.1505"
"300438",2019-08-30,"4.1498"
"300438",2019-09-30,"4.1501"
"300438",2019-10-31,"4.1466"
"300438",2019-11-29,"4.1394"
"300438",2019-12-31,"4.0864"
"300438",2020-01-23,"4.0805"
"300438",2020-02-28,"4.0650"
"300438",2020-03-31,"4.0434"
"300438",2020-04-30,"3.9883"
"300438",2020-05-29,"3.9854"
"300438",2020-06-30,"3.9325"
"300438",2020-07-31,"3.7512"
"300438",2020-08-31,"3.7445"
"300438",2020-09-30,"3.7142"
"300438",2020-10-30,"3.7149"
"300438",2020-11-30,"3.7152"
"300438",2020-12-31,"3.7160"
"300438",2021-01-29,"3.7187"
"300438",2021-02-26,"3.7248"
