股票代码_Stkcd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_tmv_h,
"000001",2001-01-19,"0.9364"
"000001",2001-02-28,"0.9366"
"000001",2001-03-30,"0.9377"
"000001",2001-04-30,"0.9382"
"000001",2001-05-31,"0.9382"
"000001",2001-06-29,"0.9387"
"000001",2001-07-31,"0.9376"
"000001",2001-08-31,"0.9386"
"000001",2001-09-28,"0.9369"
"000001",2001-10-31,"0.9338"
"000001",2001-11-30,"0.9335"
"000001",2001-12-31,"0.9344"
"000001",2002-01-31,"0.9361"
"000001",2002-02-28,"0.9358"
"000001",2002-03-29,"0.9360"
"000001",2002-04-30,"0.9360"
"000001",2002-05-31,"0.9349"
"000001",2002-06-28,"0.9422"
"000001",2002-07-31,"0.9414"
"000001",2002-08-30,"0.9413"
"000001",2002-09-27,"0.9428"
"000001",2002-10-31,"0.9432"
"000001",2002-11-29,"0.9434"
"000001",2002-12-31,"0.9454"
"000001",2003-01-29,"0.9456"
"000001",2003-02-28,"0.9458"
"000001",2003-03-31,"0.9451"
"000001",2003-04-30,"0.9444"
"000001",2003-05-30,"0.9440"
"000001",2003-06-30,"0.9455"
"000001",2003-07-31,"0.9459"
"000001",2003-08-29,"0.9460"
"000001",2003-09-30,"0.9472"
"000001",2003-10-31,"0.9486"
"000001",2003-11-28,"0.9486"
"000001",2003-12-31,"0.9486"
"000001",2004-01-30,"0.9489"
"000001",2004-02-27,"0.9494"
"000001",2004-03-31,"0.9494"
"000001",2004-04-30,"0.9502"
"000001",2004-05-31,"0.9498"
"000001",2004-06-30,"0.9498"
"000001",2004-07-30,"0.9502"
"000001",2004-08-31,"0.9493"
"000001",2004-09-30,"0.9484"
"000001",2004-10-29,"0.9500"
"000001",2004-11-30,"0.9500"
"000001",2004-12-31,"0.9499"
"000001",2005-01-31,"0.9505"
"000001",2005-02-28,"0.9497"
"000001",2005-03-31,"0.9532"
"000001",2005-04-29,"0.9497"
"000001",2005-05-31,"0.9487"
"000001",2005-06-30,"0.9488"
"000001",2005-07-29,"0.9486"
"000001",2005-08-31,"0.9477"
"000001",2005-09-30,"0.9478"
"000001",2005-10-31,"0.9471"
"000001",2005-11-30,"0.9467"
"000001",2005-12-30,"0.9467"
"000001",2006-01-25,"0.9454"
"000001",2006-02-28,"0.9455"
"000001",2006-03-31,"0.9458"
"000001",2006-04-28,"0.9490"
"000001",2006-05-31,"0.9453"
"000001",2006-06-30,"0.9444"
"000001",2006-07-31,"0.9457"
"000001",2006-08-31,"0.9459"
"000001",2006-09-29,"0.9464"
"000001",2006-10-31,"0.9463"
"000001",2006-11-30,"0.9524"
"000001",2006-12-29,"0.9532"
"000001",2007-01-31,"0.9596"
"000001",2007-02-28,"0.9551"
"000001",2007-03-30,"0.9507"
"000001",2007-04-30,"0.9566"
"000001",2007-05-31,"0.9555"
"000001",2007-06-29,"0.9540"
"000001",2007-07-31,"0.9596"
"000001",2007-08-31,"0.9565"
"000001",2007-09-28,"0.9565"
"000001",2007-10-31,"0.9528"
"000001",2007-11-30,"0.9579"
"000001",2007-12-28,"0.9538"
"000001",2008-01-31,"0.9556"
"000001",2008-02-29,"0.9553"
"000001",2008-03-31,"0.9541"
"000001",2008-04-30,"0.9535"
"000001",2008-05-30,"0.9556"
"000001",2008-06-30,"0.9562"
"000001",2008-07-31,"0.9564"
"000001",2008-08-29,"0.9463"
"000001",2008-09-26,"0.9509"
"000001",2008-10-31,"0.9534"
"000001",2008-11-28,"0.9500"
"000001",2008-12-31,"0.9500"
"000001",2009-01-23,"0.9529"
"000001",2009-02-27,"0.9544"
"000001",2009-03-31,"0.9530"
"000001",2009-04-30,"0.9526"
"000001",2009-05-27,"0.9529"
"000001",2009-06-30,"0.9552"
"000001",2009-07-31,"0.9565"
"000001",2009-08-31,"0.9630"
"000001",2009-09-30,"0.9633"
"000001",2009-10-30,"0.9634"
"000001",2009-11-30,"0.9623"
"000001",2009-12-31,"0.9623"
"000001",2010-01-29,"0.9634"
"000001",2010-02-26,"0.9632"
"000001",2010-03-31,"0.9633"
"000001",2010-04-30,"0.9643"
"000001",2010-05-31,"0.9661"
"000001",2010-06-30,"0.9641"
"000001",2010-07-30,"0.9641"
"000001",2010-08-31,"0.9641"
"000001",2010-09-30,"0.9642"
"000001",2010-10-29,"0.9646"
"000001",2010-11-30,"0.9654"
"000001",2010-12-31,"0.9656"
"000001",2011-01-31,"0.9650"
"000001",2011-02-28,"0.9641"
"000001",2011-03-31,"0.9638"
"000001",2011-04-29,"0.9617"
"000001",2011-05-31,"0.9610"
"000001",2011-06-30,"0.9606"
"000001",2011-07-29,"0.9606"
"000001",2011-08-31,"0.9606"
"000001",2011-09-30,"0.9586"
"000001",2011-10-31,"0.9587"
"000001",2011-11-30,"0.9593"
"000001",2011-12-30,"0.9552"
"000001",2012-01-31,"0.9549"
"000001",2012-02-29,"0.9529"
"000001",2012-03-30,"0.9533"
"000001",2012-04-27,"0.9532"
"000001",2012-05-31,"0.9531"
"000001",2012-06-29,"0.9529"
"000001",2012-07-31,"0.9517"
"000001",2012-08-31,"0.9521"
"000001",2012-09-28,"0.9519"
"000001",2012-10-31,"0.9518"
"000001",2012-11-30,"0.9499"
"000001",2012-12-31,"0.9529"
"000001",2013-01-31,"0.9556"
"000001",2013-02-28,"0.9557"
"000001",2013-03-29,"0.9569"
"000001",2013-04-26,"0.9574"
"000001",2013-05-31,"0.9572"
"000001",2013-06-28,"0.9608"
"000001",2013-07-31,"0.9598"
"000001",2013-08-30,"0.9603"
"000001",2013-09-30,"0.9608"
"000001",2013-10-31,"0.9584"
"000001",2013-11-29,"0.9575"
"000001",2013-12-31,"0.9583"
"000001",2014-01-30,"0.9583"
"000001",2014-02-28,"0.9584"
"000001",2014-03-31,"0.9583"
"000001",2014-04-30,"0.9581"
"000001",2014-05-30,"0.9581"
"000001",2014-06-30,"0.9581"
"000001",2014-07-31,"0.9584"
"000001",2014-08-29,"0.9577"
"000001",2014-09-30,"0.9555"
"000001",2014-10-31,"0.9554"
"000001",2014-11-28,"0.9560"
"000001",2014-12-31,"0.9552"
"000001",2015-01-30,"0.9529"
"000001",2015-02-27,"0.9517"
