交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"0","A",2002-03-08,"0.1048","0.0149","-0.0041","0.1001","0.0177","0.0075"
"0","A",2002-03-15,"-0.0105","-0.0013","-0.0055","-0.0112","-0.0014","-0.0050"
"0","A",2002-03-22,"0.0286","0.0096","0.0015","0.0282","0.0112","0.0050"
"0","A",2002-03-29,"-0.0383","0.0112","0.0018","-0.0384","0.0057","-0.0035"
"0","A",2002-04-05,"0.0162","0.0129","0.0086","0.0191","0.0131","0.0149"
"0","A",2002-04-12,"0.0150","0.0007","0.0036","0.0148","0.0018","0.0025"
"0","A",2002-04-19,"-0.0141","0.0002","0.0037","-0.0146","0.0055","0.0052"
"0","A",2002-04-26,"0.0021","0.0073","0.0041","0.0026","0.0041","0.0017"
"0","A",2002-04-30,"0.0183","0.0073","0.0055","0.0183","0.0036","0.0020"
"0","A",2002-05-10,"-0.0150","-0.0025","-0.0019","-0.0156","-0.0013","-0.0001"
"0","A",2002-05-17,"-0.0452","-0.0028","-0.0026","-0.0446","-0.0016","-0.0068"
"0","A",2002-05-24,"-0.0066","0.0080","-0.0036","-0.0081","0.0081","0.0009"
"0","A",2002-05-31,"-0.0224","-0.0093","-0.0045","-0.0221","-0.0070","-0.0023"
"0","A",2002-06-07,"0.0100","-0.0077","0.0021","0.0098","-0.0082","0.0060"
"0","A",2002-06-14,"-0.0266","-0.0021","0.0038","-0.0240","-0.0023","0.0003"
"0","A",2002-06-21,"0.0556","0.0104","0.0098","0.0536","0.0080","0.0112"
"0","A",2002-06-28,"0.0904","-0.0381","0.0191","0.0991","-0.0280","0.0352"
"0","A",2002-07-05,"-0.0052","0.0090","0.0024","-0.0064","0.0057","-0.0001"
"0","A",2002-07-12,"-0.0120","0.0036","-0.0060","-0.0124","0.0024","-0.0088"
"0","A",2002-07-19,"0.0080","0.0004","0.0059","0.0080","0.0014","0.0072"
"0","A",2002-07-26,"-0.0297","-0.0013","-0.0099","-0.0314","0.0009","-0.0082"
"0","A",2002-08-02,"0.0008","0.0029","-0.0037","0.0025","0.0032","-0.0052"
"0","A",2002-08-09,"-0.0087","-0.0040","0.0006","-0.0091","-0.0030","0.0030"
"0","A",2002-08-16,"-0.0006","0.0030","0.0026","0.0003","0.0033","0.0034"
"0","A",2002-08-23,"0.0197","-0.0014","0.0026","0.0213","-0.0012","0.0012"
