股票代码_Stkcd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_tmv_h,
"002527",2017-06-30,"1.1496"
"002527",2017-07-31,"1.1501"
"002527",2017-08-31,"1.1512"
"002527",2017-09-29,"1.1510"
"002527",2017-10-31,"1.1504"
"002527",2017-11-30,"1.1511"
"002527",2017-12-29,"1.1536"
"002527",2018-01-31,"1.1544"
"002527",2018-02-28,"1.1542"
"002527",2018-03-30,"1.1544"
"002527",2018-04-27,"1.1645"
"002527",2018-05-31,"1.1650"
"002527",2018-06-29,"1.1543"
"002527",2018-07-31,"1.1566"
"002527",2018-08-31,"1.1503"
"002527",2018-09-28,"1.1500"
"002527",2018-10-31,"1.1548"
"002527",2018-11-30,"1.1611"
"002527",2018-12-28,"1.1668"
"002527",2019-01-31,"1.1662"
"002527",2019-02-28,"1.1793"
"002527",2019-03-29,"1.1678"
"002527",2019-04-30,"1.1673"
"002527",2019-05-31,"1.1731"
"002527",2019-06-28,"1.1720"
"002527",2019-07-31,"1.1723"
"002527",2019-08-30,"1.1719"
"002527",2019-09-30,"1.1719"
"002527",2019-10-31,"1.1724"
"002527",2019-11-29,"1.1746"
"002527",2019-12-31,"1.1700"
"002527",2020-01-23,"1.1699"
"002527",2020-02-28,"1.1729"
"002527",2020-03-31,"1.1805"
"002527",2020-04-30,"1.1739"
"002527",2020-05-29,"1.1740"
"002527",2020-06-30,"1.1561"
"002527",2020-07-31,"1.1492"
"002527",2020-08-31,"1.1502"
"002527",2020-09-30,"1.1529"
"002527",2020-10-30,"1.1532"
"002527",2020-11-30,"1.1546"
"002527",2020-12-31,"1.1532"
"002527",2021-01-29,"1.1547"
"002527",2021-02-26,"1.1520"
"002527",2021-03-31,"1.1464"
"002527",2021-04-30,"1.1464"
"002527",2021-05-31,"1.1557"
"002527",2021-06-30,"1.1556"
"002527",2021-07-30,"1.1475"
"002527",2021-08-31,"1.1497"
"002527",2021-09-30,"1.1551"
"002527",2021-10-29,"1.1555"
"002527",2021-11-30,"1.1595"
"002527",2021-12-31,"1.1595"
"002527",2022-01-28,"1.1530"
"002527",2022-02-28,"1.1529"
"002527",2022-03-31,"1.1570"
"002527",2022-04-29,"1.1690"
"002527",2022-05-31,"1.1701"
"002527",2022-06-30,"1.1880"
"002527",2022-07-29,"1.1780"
"002527",2022-08-31,"1.1887"
"002527",2022-09-30,"1.1879"
"002527",2022-10-31,"1.1873"
"002527",2022-11-30,"1.1839"
"002527",2022-12-30,"1.1844"
"002528",2012-02-29,"1.6799"
"002528",2012-03-30,"1.7171"
"002528",2012-04-27,"1.6661"
"002528",2012-05-31,"1.6656"
"002528",2012-06-29,"1.6330"
"002528",2012-07-31,"1.5539"
"002528",2012-08-31,"1.5521"
"002528",2012-09-28,"1.4774"
"002528",2012-10-31,"1.4749"
"002528",2012-11-30,"1.4736"
"002528",2012-12-31,"1.3301"
"002528",2013-01-31,"1.3765"
"002528",2013-02-28,"1.3722"
"002528",2013-03-29,"1.3114"
"002528",2013-04-26,"1.3225"
"002528",2013-05-31,"1.4968"
"002528",2013-06-28,"1.2833"
"002528",2013-07-31,"1.3073"
"002528",2013-08-30,"1.2356"
"002528",2013-09-30,"1.2335"
"002528",2013-10-31,"1.2470"
"002528",2013-11-29,"1.5180"
"002528",2013-12-31,"1.5446"
"002528",2014-01-30,"1.5478"
"002528",2014-02-28,"1.5483"
"002528",2014-03-31,"1.5831"
"002528",2014-04-30,"1.5853"
"002528",2014-05-30,"1.6174"
"002528",2014-06-30,"1.5918"
"002528",2014-07-31,"1.5367"
"002528",2014-08-21,"1.5260"
"002528",2014-10-31,"1.5300"
"002528",2014-11-28,"1.5093"
