股票代码_Stkcd,最新股票名称_Lstknm,日期_Date,收盘价_Clpr,
"600193","创兴资源",2002-06-20,"9.1300"
"600193","创兴资源",2002-06-21,"9.4700"
"600193","创兴资源",2002-06-24,"10.4200"
"600193","创兴资源",2002-06-25,"10.2900"
"600193","创兴资源",2002-06-26,"10.5900"
"600193","创兴资源",2002-06-27,"10.5300"
"600193","创兴资源",2002-06-28,"10.4800"
"600193","创兴资源",2002-06-30,
"600193","创兴资源",2002-07-01,
"600193","创兴资源",2002-07-02,"10.4800"
"600193","创兴资源",2002-07-03,"10.4500"
"600193","创兴资源",2002-07-04,"10.2600"
"600193","创兴资源",2002-07-05,"10.2300"
"600193","创兴资源",2002-07-08,"10.2500"
"600193","创兴资源",2002-07-09,"10.2500"
"600193","创兴资源",2002-07-10,"10.0500"
"600193","创兴资源",2002-07-11,"10.1400"
"600193","创兴资源",2002-07-12,"10.0300"
"600193","创兴资源",2002-07-15,"9.9500"
"600193","创兴资源",2002-07-16,"9.9900"
"600193","创兴资源",2002-07-17,"10.0100"
"600193","创兴资源",2002-07-18,"10.0600"
"600193","创兴资源",2002-07-19,
"600193","创兴资源",2002-07-22,"9.9900"
"600193","创兴资源",2002-07-23,"10.0200"
"600193","创兴资源",2002-07-24,"10.0300"
"600193","创兴资源",2002-07-25,"9.9800"
"600193","创兴资源",2002-07-26,"9.9700"
"600193","创兴资源",2002-07-29,"10.0000"
"600193","创兴资源",2002-07-30,"9.9400"
"600193","创兴资源",2002-07-31,"9.9300"
"600193","创兴资源",2002-08-01,"9.9200"
"600193","创兴资源",2002-08-02,"9.9900"
"600193","创兴资源",2002-08-05,"9.9300"
"600193","创兴资源",2002-08-06,"10.0600"
"600193","创兴资源",2002-08-07,"10.0400"
"600193","创兴资源",2002-08-08,"10.0400"
"600193","创兴资源",2002-08-09,"9.9900"
"600193","创兴资源",2002-08-12,"9.9200"
"600193","创兴资源",2002-08-13,"9.9000"
"600193","创兴资源",2002-08-14,"9.9400"
"600193","创兴资源",2002-08-15,"9.8800"
"600193","创兴资源",2002-08-16,"9.8800"
"600193","创兴资源",2002-08-19,"9.8000"
"600193","创兴资源",2002-08-20,"9.9800"
