股票代码_Stkcd,最新股票名称_Lstknm,日期_Date,收盘价_Clpr,
"600193","创兴资源",2000-01-04,"14.6000"
"600193","创兴资源",2000-01-05,"14.5600"
"600193","创兴资源",2000-01-06,"14.8500"
"600193","创兴资源",2000-01-07,"15.2700"
"600193","创兴资源",2000-01-10,"15.3800"
"600193","创兴资源",2000-01-11,"14.7100"
"600193","创兴资源",2000-01-12,"14.3300"
"600193","创兴资源",2000-01-13,"14.5300"
"600193","创兴资源",2000-01-14,"14.1500"
"600193","创兴资源",2000-01-17,"14.3900"
"600193","创兴资源",2000-01-18,"14.2500"
"600193","创兴资源",2000-01-19,"14.4000"
"600193","创兴资源",2000-01-20,"14.6200"
"600193","创兴资源",2000-01-21,"14.3000"
"600193","创兴资源",2000-01-24,"14.2800"
"600193","创兴资源",2000-01-25,"14.4000"
"600193","创兴资源",2000-01-26,"14.2800"
"600193","创兴资源",2000-01-27,"14.1200"
"600193","创兴资源",2000-01-28,"14.5000"
"600193","创兴资源",2000-02-14,"15.8000"
"600193","创兴资源",2000-02-15,"15.0200"
"600193","创兴资源",2000-02-16,"14.7300"
"600193","创兴资源",2000-02-17,"14.5500"
"600193","创兴资源",2000-02-18,"14.7500"
"600193","创兴资源",2000-02-21,"15.1700"
"600193","创兴资源",2000-02-22,"14.9700"
"600193","创兴资源",2000-02-23,"15.0200"
"600193","创兴资源",2000-02-24,"14.8900"
"600193","创兴资源",2000-02-25,"15.0200"
"600193","创兴资源",2000-02-28,"15.1600"
"600193","创兴资源",2000-02-29,"15.4000"
"600193","创兴资源",2000-03-01,"16.0000"
"600193","创兴资源",2000-03-02,"15.6900"
"600193","创兴资源",2000-03-03,"15.5600"
"600193","创兴资源",2000-03-06,"15.1000"
"600193","创兴资源",2000-03-07,"15.1200"
"600193","创兴资源",2000-03-08,"15.3000"
"600193","创兴资源",2000-03-09,"15.1000"
"600193","创兴资源",2000-03-10,"14.9100"
"600193","创兴资源",2000-03-13,"15.1400"
"600193","创兴资源",2000-03-14,"15.0500"
"600193","创兴资源",2000-03-15,"15.4500"
"600193","创兴资源",2000-03-16,"14.7300"
"600193","创兴资源",2000-03-17,"15.0800"
"600193","创兴资源",2000-03-20,"15.6800"
"600193","创兴资源",2000-03-21,"16.0300"
"600193","创兴资源",2000-03-22,"16.3000"
"600193","创兴资源",2000-03-23,"16.1900"
"600193","创兴资源",2000-03-24,"15.6800"
"600193","创兴资源",2000-03-25,
"600193","创兴资源",2000-03-27,"16.7300"
"600193","创兴资源",2000-03-28,"16.5800"
"600193","创兴资源",2000-03-29,"16.3700"
"600193","创兴资源",2000-03-30,"16.6000"
"600193","创兴资源",2000-03-31,"16.3400"
"600193","创兴资源",2000-04-03,"16.5000"
"600193","创兴资源",2000-04-04,"16.8000"
"600193","创兴资源",2000-04-05,"17.1000"
"600193","创兴资源",2000-04-06,"17.5000"
"600193","创兴资源",2000-04-07,"17.3800"
"600193","创兴资源",2000-04-10,"17.4800"
"600193","创兴资源",2000-04-11,"17.0600"
